sale_id,order_ref,order_date,year_number,quarter_number,month_number,month_name,year_month,is_complete_month,is_complete_year,customer_name,city_name,state_name,category_name,sub_category_name,payment_mode_name,quantity,amount,profit
731,B-26026,2023-04-06,2023,2,4,April,2023-04,1,1,Katherine Harris,Los Angeles,California,Office Supplies,Pens,Debit Card,10,1603.0,361.0
732,B-26215,2023-04-07,2023,2,4,April,2023-04,1,1,Richard Lyons,Dallas,Texas,Office Supplies,Markers,COD,18,4171.0,1450.0
733,B-26120,2023-04-09,2023,2,4,April,2023-04,1,1,Erica Scott,Chicago,Illinois,Office Supplies,Pens,COD,8,2101.0,287.0
734,B-25352,2023-04-17,2023,2,4,April,2023-04,1,1,Jacob Stewart,Miami,Florida,Electronics,Printers,COD,18,3333.0,700.0
735,B-26032,2023-04-17,2023,2,4,April,2023-04,1,1,Eric Griffith,Chicago,Illinois,Electronics,Phones,COD,1,8346.0,1176.0
736,B-26032,2023-04-17,2023,2,4,April,2023-04,1,1,Eric Griffith,Chicago,Illinois,Furniture,Tables,Debit Card,5,6218.0,1125.0
737,B-26032,2023-04-17,2023,2,4,April,2023-04,1,1,Eric Griffith,Chicago,Illinois,Electronics,Printers,Credit Card,14,5167.0,253.0
738,B-26032,2023-04-17,2023,2,4,April,2023-04,1,1,Eric Griffith,Chicago,Illinois,Furniture,Sofas,Debit Card,5,2799.0,1239.0
739,B-26580,2023-04-17,2023,2,4,April,2023-04,1,1,Kyle Dickson,Dallas,Texas,Furniture,Bookcases,COD,13,4007.0,201.0
740,B-25703,2023-04-19,2023,2,4,April,2023-04,1,1,Steven Acosta,Orlando,Florida,Electronics,Electronic Games,COD,4,9438.0,1801.0
741,B-25510,2023-04-24,2023,2,4,April,2023-04,1,1,Anthony Evans,Cleveland,Ohio,Furniture,Bookcases,COD,12,2478.0,92.0
742,B-25198,2023-04-25,2023,2,4,April,2023-04,1,1,Cynthia Ferguson,Austin,Texas,Electronics,Printers,Debit Card,11,9840.0,3870.0
743,B-25038,2023-04-28,2023,2,4,April,2023-04,1,1,Terry Mcdaniel,Cincinnati,Ohio,Furniture,Chairs,Debit Card,2,738.0,342.0
744,B-26353,2023-04-28,2023,2,4,April,2023-04,1,1,Robert Stokes,Orlando,Florida,Furniture,Chairs,Debit Card,18,5317.0,1345.0
745,B-26353,2023-04-28,2023,2,4,April,2023-04,1,1,Robert Stokes,Orlando,Florida,Furniture,Tables,EMI,14,6304.0,766.0
746,B-25065,2023-05-03,2023,2,5,May,2023-05,1,1,Craig Ortega,Cincinnati,Ohio,Office Supplies,Paper,Debit Card,9,6596.0,1439.0
747,B-26552,2023-05-03,2023,2,5,May,2023-05,1,1,Mrs. Rachel Cannon Dds,Tampa,Florida,Electronics,Electronic Games,Credit Card,10,2804.0,936.0
748,B-25541,2023-05-04,2023,2,5,May,2023-05,1,1,April Marquez,Cleveland,Ohio,Furniture,Bookcases,UPI,10,2401.0,1163.0
749,B-25541,2023-05-04,2023,2,5,May,2023-05,1,1,April Marquez,Cleveland,Ohio,Electronics,Phones,Debit Card,11,1045.0,267.0
750,B-25889,2023-05-04,2023,2,5,May,2023-05,1,1,Shannon Warren,New York City,New York,Electronics,Laptops,Credit Card,12,7992.0,893.0
751,B-26065,2023-05-04,2023,2,5,May,2023-05,1,1,Kaitlyn Flores,Cleveland,Ohio,Furniture,Chairs,Credit Card,13,7930.0,1981.0
752,B-25510,2023-05-08,2023,2,5,May,2023-05,1,1,Jason Randolph,San Francisco,California,Furniture,Bookcases,COD,12,2478.0,92.0
753,B-25363,2023-05-10,2023,2,5,May,2023-05,1,1,Jamie Bradley,San Diego,California,Electronics,Laptops,Credit Card,8,3918.0,749.0
754,B-25237,2023-05-14,2023,2,5,May,2023-05,1,1,David Hamilton,Houston,Texas,Office Supplies,Binders,COD,1,5250.0,187.0
755,B-26383,2023-05-19,2023,2,5,May,2023-05,1,1,Eddie Gonzales,Cleveland,Ohio,Electronics,Phones,Debit Card,10,798.0,308.0
756,B-26383,2023-05-19,2023,2,5,May,2023-05,1,1,Eddie Gonzales,Cleveland,Ohio,Electronics,Printers,EMI,13,7967.0,2504.0
757,B-26522,2023-05-24,2023,2,5,May,2023-05,1,1,John Thomas,San Francisco,California,Furniture,Bookcases,EMI,9,5994.0,2826.0
758,B-26896,2023-05-24,2023,2,5,May,2023-05,1,1,Morgan Mccarthy,Dallas,Texas,Electronics,Printers,EMI,18,6488.0,1591.0
759,B-26470,2023-05-27,2023,2,5,May,2023-05,1,1,Ashley Rodriguez,Austin,Texas,Furniture,Tables,EMI,6,3090.0,573.0
760,B-26470,2023-05-27,2023,2,5,May,2023-05,1,1,Ashley Rodriguez,Austin,Texas,Electronics,Printers,UPI,5,9683.0,1014.0
761,B-26195,2023-05-29,2023,2,5,May,2023-05,1,1,Bryan Brown,Rochester,New York,Office Supplies,Binders,Debit Card,15,874.0,235.0
762,B-25889,2023-05-31,2023,2,5,May,2023-05,1,1,Ashley Aguilar,Chicago,Illinois,Electronics,Laptops,Credit Card,12,7992.0,893.0
763,B-26114,2023-06-01,2023,2,6,June,2023-06,1,1,Sarah Montgomery,Chicago,Illinois,Electronics,Printers,EMI,2,6252.0,1377.0
764,B-26251,2023-06-04,2023,2,6,June,2023-06,1,1,Brenda Murphy,San Francisco,California,Furniture,Chairs,COD,7,883.0,127.0
765,B-26251,2023-06-04,2023,2,6,June,2023-06,1,1,Brenda Murphy,San Francisco,California,Furniture,Bookcases,Debit Card,8,4539.0,1155.0
766,B-26251,2023-06-04,2023,2,6,June,2023-06,1,1,Brenda Murphy,San Francisco,California,Office Supplies,Binders,Debit Card,16,9659.0,2226.0
767,B-25193,2023-06-05,2023,2,6,June,2023-06,1,1,Angela Todd,New York City,New York,Electronics,Printers,EMI,16,8974.0,4441.0
768,B-25159,2023-06-07,2023,2,6,June,2023-06,1,1,Evelyn Harris,Buffalo,New York,Office Supplies,Markers,UPI,16,5338.0,1354.0
769,B-26213,2023-06-08,2023,2,6,June,2023-06,1,1,Terri Madden,Rochester,New York,Furniture,Sofas,UPI,3,1523.0,234.0
770,B-26213,2023-06-08,2023,2,6,June,2023-06,1,1,Terri Madden,Rochester,New York,Electronics,Electronic Games,Debit Card,7,9073.0,424.0
771,B-26357,2023-06-08,2023,2,6,June,2023-06,1,1,Brandi Vasquez,Rochester,New York,Electronics,Laptops,Debit Card,15,9879.0,4930.0
772,B-26576,2023-06-08,2023,2,6,June,2023-06,1,1,William Walters,San Francisco,California,Furniture,Bookcases,Credit Card,19,8218.0,1430.0
773,B-26805,2023-06-15,2023,2,6,June,2023-06,1,1,Heather Gray,Cincinnati,Ohio,Electronics,Phones,Debit Card,19,7664.0,1753.0
774,B-26928,2023-06-22,2023,2,6,June,2023-06,1,1,William Carr,Dallas,Texas,Electronics,Laptops,Credit Card,6,2553.0,907.0
775,B-25965,2023-06-25,2023,2,6,June,2023-06,1,1,Michael Nash,Buffalo,New York,Electronics,Laptops,Debit Card,2,544.0,272.0
776,B-26938,2023-06-25,2023,2,6,June,2023-06,1,1,Jacob Guzman,Peoria,Illinois,Furniture,Sofas,EMI,7,3281.0,471.0
777,B-26586,2023-06-26,2023,2,6,June,2023-06,1,1,Michael Gallegos,Los Angeles,California,Electronics,Printers,UPI,1,2239.0,828.0
778,B-26586,2023-06-26,2023,2,6,June,2023-06,1,1,Michael Gallegos,Los Angeles,California,Electronics,Phones,Debit Card,4,2450.0,1002.0
779,B-26776,2023-06-27,2023,2,6,June,2023-06,1,1,David Padilla,Miami,Florida,Electronics,Electronic Games,UPI,5,9726.0,1275.0
780,B-26776,2023-06-27,2023,2,6,June,2023-06,1,1,David Padilla,Miami,Florida,Electronics,Printers,UPI,14,4975.0,1330.0
781,B-25792,2023-07-02,2023,3,7,July,2023-07,1,1,Kyle Jackson,Buffalo,New York,Office Supplies,Paper,EMI,9,4751.0,781.0
782,B-25555,2023-07-03,2023,3,7,July,2023-07,1,1,Jessica Richardson,San Diego,California,Electronics,Phones,Credit Card,12,4051.0,1848.0
783,B-25555,2023-07-03,2023,3,7,July,2023-07,1,1,Jessica Richardson,San Diego,California,Furniture,Bookcases,Credit Card,11,5011.0,866.0
784,B-25992,2023-07-05,2023,3,7,July,2023-07,1,1,Rebecca Huff,Springfield,Illinois,Furniture,Tables,EMI,8,8572.0,2041.0
785,B-25992,2023-07-05,2023,3,7,July,2023-07,1,1,Rebecca Huff,Springfield,Illinois,Electronics,Printers,Credit Card,10,8059.0,1834.0
786,B-26347,2023-07-07,2023,3,7,July,2023-07,1,1,Lance Cain,Tampa,Florida,Furniture,Bookcases,UPI,7,8586.0,3826.0
787,B-25120,2023-07-10,2023,3,7,July,2023-07,1,1,Ronald Frey Jr.,New York City,New York,Electronics,Phones,Debit Card,6,7122.0,1836.0
788,B-25120,2023-07-10,2023,3,7,July,2023-07,1,1,Ronald Frey Jr.,New York City,New York,Office Supplies,Markers,Credit Card,15,7327.0,2596.0
789,B-25560,2023-07-13,2023,3,7,July,2023-07,1,1,Andrew Allen,San Diego,California,Furniture,Tables,UPI,12,7533.0,3508.0
790,B-25560,2023-07-13,2023,3,7,July,2023-07,1,1,Andrew Allen,San Diego,California,Office Supplies,Binders,Credit Card,16,4734.0,1178.0
791,B-25560,2023-07-13,2023,3,7,July,2023-07,1,1,Andrew Allen,San Diego,California,Electronics,Electronic Games,Debit Card,6,4074.0,1175.0
792,B-25560,2023-07-13,2023,3,7,July,2023-07,1,1,Andrew Allen,San Diego,California,Furniture,Sofas,Credit Card,3,2334.0,484.0
793,B-25022,2023-07-14,2023,3,7,July,2023-07,1,1,Lori Colon,Buffalo,New York,Furniture,Sofas,Debit Card,15,6646.0,848.0
794,B-25861,2023-07-15,2023,3,7,July,2023-07,1,1,Jennifer Chase,Buffalo,New York,Electronics,Electronic Games,Debit Card,19,9851.0,2669.0
795,B-25861,2023-07-15,2023,3,7,July,2023-07,1,1,Jennifer Chase,Buffalo,New York,Furniture,Tables,Debit Card,14,9989.0,3930.0
796,B-25006,2023-07-16,2023,3,7,July,2023-07,1,1,Tiffany Robinson,Miami,Florida,Office Supplies,Pens,Debit Card,17,5831.0,1574.0
797,B-26795,2023-07-16,2023,3,7,July,2023-07,1,1,Karen Townsend,Houston,Texas,Furniture,Chairs,Credit Card,16,5224.0,1958.0
798,B-26795,2023-07-16,2023,3,7,July,2023-07,1,1,Karen Townsend,Houston,Texas,Office Supplies,Markers,Credit Card,11,5002.0,1801.0
799,B-26795,2023-07-16,2023,3,7,July,2023-07,1,1,Karen Townsend,Houston,Texas,Office Supplies,Markers,COD,18,7380.0,1673.0
800,B-25331,2023-07-17,2023,3,7,July,2023-07,1,1,Miguel Alvarez,Rochester,New York,Office Supplies,Pens,UPI,8,2514.0,95.0
801,B-25931,2023-07-18,2023,3,7,July,2023-07,1,1,Amanda Williams,Columbus,Ohio,Furniture,Sofas,UPI,18,6485.0,3178.0
802,B-26352,2023-07-18,2023,3,7,July,2023-07,1,1,Marcus Brown,Chicago,Illinois,Electronics,Printers,Debit Card,3,9382.0,1085.0
803,B-26352,2023-07-18,2023,3,7,July,2023-07,1,1,Marcus Brown,Chicago,Illinois,Furniture,Tables,COD,19,4936.0,576.0
804,B-25196,2023-07-20,2023,3,7,July,2023-07,1,1,William Hill,Dallas,Texas,Office Supplies,Markers,Credit Card,1,7806.0,1127.0
805,B-25566,2023-07-22,2023,3,7,July,2023-07,1,1,Kenneth Matthews,Rochester,New York,Furniture,Chairs,Debit Card,16,3877.0,481.0
806,B-25328,2023-07-25,2023,3,7,July,2023-07,1,1,Jasmine James,Austin,Texas,Electronics,Electronic Games,Credit Card,4,8780.0,3430.0
807,B-25605,2023-07-28,2023,3,7,July,2023-07,1,1,Randall Bell,New York City,New York,Electronics,Phones,COD,6,4026.0,163.0
808,B-25549,2023-07-30,2023,3,7,July,2023-07,1,1,Amy Duran Md,Orlando,Florida,Electronics,Printers,UPI,8,4609.0,1084.0
809,B-25549,2023-07-30,2023,3,7,July,2023-07,1,1,Amy Duran Md,Orlando,Florida,Office Supplies,Paper,UPI,4,2328.0,788.0
810,B-25549,2023-07-30,2023,3,7,July,2023-07,1,1,Amy Duran Md,Orlando,Florida,Electronics,Printers,Debit Card,7,4734.0,958.0
811,B-25401,2023-08-04,2023,3,8,August,2023-08,1,1,Scott Craig,Peoria,Illinois,Electronics,Printers,Debit Card,13,6017.0,2230.0
812,B-25880,2023-08-04,2023,3,8,August,2023-08,1,1,Kaitlyn Graham Md,New York City,New York,Office Supplies,Pens,Credit Card,9,907.0,391.0
813,B-26796,2023-08-12,2023,3,8,August,2023-08,1,1,Mary Crawford,Cincinnati,Ohio,Electronics,Printers,UPI,19,6669.0,3063.0
814,B-25388,2023-08-13,2023,3,8,August,2023-08,1,1,Alexandra Moran,San Francisco,California,Furniture,Sofas,EMI,13,5047.0,2211.0
815,B-26726,2023-08-17,2023,3,8,August,2023-08,1,1,Brandon Hughes,Dallas,Texas,Electronics,Electronic Games,Debit Card,19,7213.0,508.0
816,B-26726,2023-08-17,2023,3,8,August,2023-08,1,1,Brandon Hughes,Dallas,Texas,Furniture,Tables,EMI,9,3176.0,586.0
817,B-25022,2023-08-19,2023,3,8,August,2023-08,1,1,Nicole Dudley,New York City,New York,Furniture,Sofas,Debit Card,15,6646.0,848.0
818,B-25504,2023-08-20,2023,3,8,August,2023-08,1,1,David Bell,Los Angeles,California,Office Supplies,Pens,UPI,10,8178.0,2462.0
819,B-25640,2023-08-21,2023,3,8,August,2023-08,1,1,Claire Cole,Houston,Texas,Office Supplies,Pens,EMI,9,670.0,85.0
820,B-25730,2023-08-21,2023,3,8,August,2023-08,1,1,Austin White,Los Angeles,California,Office Supplies,Binders,COD,8,8293.0,2632.0
821,B-25730,2023-08-21,2023,3,8,August,2023-08,1,1,Austin White,Los Angeles,California,Electronics,Phones,UPI,17,2863.0,205.0
822,B-26743,2023-08-21,2023,3,8,August,2023-08,1,1,Pamela Callahan Dvm,Columbus,Ohio,Furniture,Sofas,COD,12,7684.0,1157.0
823,B-26284,2023-08-23,2023,3,8,August,2023-08,1,1,Larry Casey,Chicago,Illinois,Electronics,Phones,UPI,14,5152.0,2045.0
824,B-26324,2023-08-31,2023,3,8,August,2023-08,1,1,Jacob Mann,Austin,Texas,Electronics,Electronic Games,Debit Card,15,6355.0,1335.0
825,B-25004,2023-09-01,2023,3,9,September,2023-09,1,1,Frank Garcia,Buffalo,New York,Office Supplies,Markers,COD,16,9965.0,3033.0
826,B-26912,2023-09-04,2023,3,9,September,2023-09,1,1,John Cox,Peoria,Illinois,Furniture,Tables,Debit Card,9,8752.0,1686.0
827,B-25222,2023-09-07,2023,3,9,September,2023-09,1,1,Brandon Norton,Springfield,Illinois,Furniture,Tables,EMI,2,4852.0,218.0
828,B-26904,2023-09-10,2023,3,9,September,2023-09,1,1,Maria Davis,Buffalo,New York,Office Supplies,Paper,Debit Card,19,594.0,67.0
829,B-25701,2023-09-13,2023,3,9,September,2023-09,1,1,Suzanne Cross,Austin,Texas,Office Supplies,Pens,UPI,5,1167.0,463.0
830,B-25701,2023-09-13,2023,3,9,September,2023-09,1,1,Suzanne Cross,Austin,Texas,Electronics,Laptops,Credit Card,20,2841.0,803.0
831,B-25701,2023-09-13,2023,3,9,September,2023-09,1,1,Suzanne Cross,Austin,Texas,Furniture,Tables,UPI,19,5680.0,2159.0
832,B-26679,2023-09-14,2023,3,9,September,2023-09,1,1,Leonard Gonzalez,San Francisco,California,Office Supplies,Markers,UPI,5,8102.0,1800.0
833,B-26679,2023-09-14,2023,3,9,September,2023-09,1,1,Leonard Gonzalez,San Francisco,California,Furniture,Tables,EMI,10,3234.0,1274.0
834,B-25747,2023-09-17,2023,3,9,September,2023-09,1,1,Nicholas Martin,Tampa,Florida,Electronics,Phones,COD,1,2962.0,1470.0
835,B-25747,2023-09-17,2023,3,9,September,2023-09,1,1,Nicholas Martin,Tampa,Florida,Electronics,Printers,UPI,12,7131.0,718.0
836,B-25747,2023-09-17,2023,3,9,September,2023-09,1,1,Nicholas Martin,Tampa,Florida,Office Supplies,Markers,EMI,10,4200.0,855.0
837,B-26672,2023-09-18,2023,3,9,September,2023-09,1,1,Renee Robinson,Columbus,Ohio,Electronics,Electronic Games,EMI,17,1366.0,242.0
838,B-26672,2023-09-18,2023,3,9,September,2023-09,1,1,Renee Robinson,Columbus,Ohio,Office Supplies,Markers,Credit Card,13,1518.0,155.0
839,B-26119,2023-09-20,2023,3,9,September,2023-09,1,1,Jeffrey Henderson,Tampa,Florida,Office Supplies,Pens,Debit Card,12,3956.0,142.0
840,B-26119,2023-09-20,2023,3,9,September,2023-09,1,1,Jeffrey Henderson,Tampa,Florida,Furniture,Bookcases,EMI,11,6449.0,2628.0
841,B-26698,2023-09-20,2023,3,9,September,2023-09,1,1,Susan Ramirez,Cleveland,Ohio,Electronics,Printers,EMI,13,1860.0,457.0
842,B-25350,2023-09-23,2023,3,9,September,2023-09,1,1,Mark Fry,Austin,Texas,Electronics,Electronic Games,Debit Card,5,7699.0,246.0
843,B-26740,2023-09-27,2023,3,9,September,2023-09,1,1,Stephanie Manning,Orlando,Florida,Electronics,Printers,Debit Card,6,9369.0,3297.0
844,B-26740,2023-09-27,2023,3,9,September,2023-09,1,1,Stephanie Manning,Orlando,Florida,Electronics,Printers,Credit Card,20,8680.0,4068.0
845,B-26740,2023-09-27,2023,3,9,September,2023-09,1,1,Stephanie Manning,Orlando,Florida,Electronics,Laptops,UPI,8,3067.0,1475.0
846,B-26586,2023-09-30,2023,3,9,September,2023-09,1,1,Robert Daniels,Chicago,Illinois,Electronics,Printers,UPI,1,2239.0,828.0
847,B-26586,2023-09-30,2023,3,9,September,2023-09,1,1,Robert Daniels,Chicago,Illinois,Electronics,Phones,Debit Card,4,2450.0,1002.0
848,B-25064,2023-10-05,2023,4,10,October,2023-10,1,1,Kelly Jones,Rochester,New York,Furniture,Chairs,EMI,9,6109.0,3040.0
849,B-25064,2023-10-05,2023,4,10,October,2023-10,1,1,Kelly Jones,Rochester,New York,Electronics,Electronic Games,UPI,17,4628.0,1491.0
850,B-26842,2023-10-05,2023,4,10,October,2023-10,1,1,Ashley Adams Md,Orlando,Florida,Office Supplies,Markers,Debit Card,19,6402.0,2770.0
851,B-26842,2023-10-05,2023,4,10,October,2023-10,1,1,Ashley Adams Md,Orlando,Florida,Electronics,Printers,Debit Card,19,5916.0,1594.0
852,B-25545,2023-10-07,2023,4,10,October,2023-10,1,1,Lawrence Oliver,Springfield,Illinois,Furniture,Chairs,COD,9,3900.0,115.0
853,B-26284,2023-10-11,2023,4,10,October,2023-10,1,1,Daniel Burns,Rochester,New York,Electronics,Phones,UPI,14,5152.0,2045.0
854,B-26125,2023-10-13,2023,4,10,October,2023-10,1,1,Benjamin Higgins,Rochester,New York,Electronics,Electronic Games,COD,4,7690.0,1134.0
855,B-26125,2023-10-13,2023,4,10,October,2023-10,1,1,Benjamin Higgins,Rochester,New York,Furniture,Sofas,EMI,2,912.0,246.0
856,B-25612,2023-10-17,2023,4,10,October,2023-10,1,1,Carlos Wells,San Diego,California,Electronics,Phones,EMI,1,7163.0,1536.0
857,B-25830,2023-10-17,2023,4,10,October,2023-10,1,1,Vincent Roth,Los Angeles,California,Office Supplies,Binders,UPI,10,3839.0,1415.0
858,B-25010,2023-10-18,2023,4,10,October,2023-10,1,1,Howard Esparza,Houston,Texas,Office Supplies,Pens,Credit Card,15,7870.0,1057.0
859,B-25620,2023-10-18,2023,4,10,October,2023-10,1,1,Benjamin Meadows,Peoria,Illinois,Electronics,Laptops,Debit Card,13,721.0,258.0
860,B-25620,2023-10-18,2023,4,10,October,2023-10,1,1,Benjamin Meadows,Peoria,Illinois,Electronics,Laptops,Credit Card,17,8364.0,3055.0
861,B-25620,2023-10-18,2023,4,10,October,2023-10,1,1,Benjamin Meadows,Peoria,Illinois,Furniture,Bookcases,EMI,15,5234.0,2021.0
862,B-25669,2023-10-20,2023,4,10,October,2023-10,1,1,Adam Stevens,Buffalo,New York,Office Supplies,Binders,EMI,6,5899.0,2264.0
863,B-25465,2023-10-24,2023,4,10,October,2023-10,1,1,Sylvia Barron,Rochester,New York,Furniture,Tables,Credit Card,16,717.0,158.0
864,B-25465,2023-10-24,2023,4,10,October,2023-10,1,1,Sylvia Barron,Rochester,New York,Furniture,Sofas,UPI,17,508.0,177.0
865,B-25949,2023-10-25,2023,4,10,October,2023-10,1,1,Johnny Simon,Los Angeles,California,Office Supplies,Paper,EMI,5,4510.0,1896.0
866,B-26489,2023-10-27,2023,4,10,October,2023-10,1,1,Anna Blackburn,Cincinnati,Ohio,Electronics,Laptops,COD,14,2791.0,894.0
867,B-26489,2023-10-27,2023,4,10,October,2023-10,1,1,Anna Blackburn,Cincinnati,Ohio,Furniture,Sofas,Debit Card,3,6223.0,1478.0
868,B-26489,2023-10-27,2023,4,10,October,2023-10,1,1,Anna Blackburn,Cincinnati,Ohio,Furniture,Chairs,Debit Card,17,8943.0,3121.0
869,B-26489,2023-10-27,2023,4,10,October,2023-10,1,1,Anna Blackburn,Cincinnati,Ohio,Electronics,Phones,Credit Card,12,3297.0,102.0
870,B-25999,2023-10-28,2023,4,10,October,2023-10,1,1,Nancy Boyd,Cincinnati,Ohio,Furniture,Chairs,Credit Card,1,7895.0,1005.0
871,B-25999,2023-10-28,2023,4,10,October,2023-10,1,1,Nancy Boyd,Cincinnati,Ohio,Office Supplies,Pens,UPI,8,2740.0,558.0
872,B-25703,2023-10-29,2023,4,10,October,2023-10,1,1,Lindsay Jackson,Austin,Texas,Electronics,Electronic Games,COD,4,9438.0,1801.0
873,B-25819,2023-11-02,2023,4,11,November,2023-11,1,1,Robert Rojas,San Francisco,California,Office Supplies,Pens,EMI,11,2589.0,605.0
874,B-26724,2023-11-04,2023,4,11,November,2023-11,1,1,Roberto Parrish,Springfield,Illinois,Furniture,Chairs,EMI,1,9694.0,4361.0
875,B-26485,2023-11-05,2023,4,11,November,2023-11,1,1,Marisa Prince,Buffalo,New York,Office Supplies,Pens,Debit Card,12,9084.0,3253.0
876,B-25962,2023-11-06,2023,4,11,November,2023-11,1,1,William Wu,Tampa,Florida,Office Supplies,Markers,COD,3,4202.0,1171.0
877,B-26159,2023-11-07,2023,4,11,November,2023-11,1,1,Cheyenne Rose,Orlando,Florida,Electronics,Phones,UPI,15,7484.0,2871.0
878,B-26159,2023-11-07,2023,4,11,November,2023-11,1,1,Cheyenne Rose,Orlando,Florida,Furniture,Sofas,Credit Card,1,7700.0,2712.0
879,B-25238,2023-11-09,2023,4,11,November,2023-11,1,1,Walter Crawford,Springfield,Illinois,Office Supplies,Pens,UPI,10,7600.0,1098.0
880,B-25238,2023-11-09,2023,4,11,November,2023-11,1,1,Walter Crawford,Springfield,Illinois,Office Supplies,Paper,COD,18,7501.0,262.0
881,B-25890,2023-11-12,2023,4,11,November,2023-11,1,1,Jacqueline Hubbard,New York City,New York,Furniture,Chairs,UPI,19,2516.0,734.0
882,B-25962,2023-11-12,2023,4,11,November,2023-11,1,1,Jesus Zuniga,Houston,Texas,Office Supplies,Markers,COD,3,4202.0,1171.0
883,B-26112,2023-11-18,2023,4,11,November,2023-11,1,1,Jacob Martinez,Los Angeles,California,Furniture,Bookcases,COD,5,1476.0,247.0
884,B-26426,2023-11-24,2023,4,11,November,2023-11,1,1,Melissa Mitchell,Chicago,Illinois,Office Supplies,Paper,Debit Card,9,8644.0,1968.0
885,B-25101,2023-11-25,2023,4,11,November,2023-11,1,1,Steven Steele,Springfield,Illinois,Furniture,Chairs,EMI,13,1638.0,661.0
886,B-25507,2023-11-28,2023,4,11,November,2023-11,1,1,Debra Rodriguez,Tampa,Florida,Electronics,Electronic Games,Credit Card,18,6392.0,444.0
887,B-26734,2023-11-28,2023,4,11,November,2023-11,1,1,Emily Frederick,Austin,Texas,Furniture,Tables,COD,17,847.0,355.0
888,B-26309,2023-11-29,2023,4,11,November,2023-11,1,1,Joshua Murray,Dallas,Texas,Furniture,Tables,UPI,4,6672.0,3319.0
889,B-25955,2023-11-30,2023,4,11,November,2023-11,1,1,Ashlee Mills,Orlando,Florida,Office Supplies,Markers,Debit Card,4,655.0,297.0
890,B-25266,2023-12-04,2023,4,12,December,2023-12,1,1,Lori Adkins,San Diego,California,Electronics,Phones,COD,11,4164.0,905.0
891,B-25266,2023-12-04,2023,4,12,December,2023-12,1,1,Lori Adkins,San Diego,California,Furniture,Tables,UPI,5,5389.0,2196.0
892,B-25843,2023-12-07,2023,4,12,December,2023-12,1,1,Stephanie Hayes,Austin,Texas,Electronics,Laptops,EMI,15,7524.0,2308.0
893,B-25843,2023-12-07,2023,4,12,December,2023-12,1,1,Stephanie Hayes,Austin,Texas,Electronics,Printers,Credit Card,14,6864.0,1824.0
894,B-25594,2023-12-08,2023,4,12,December,2023-12,1,1,Kevin Johnson,Tampa,Florida,Electronics,Electronic Games,Credit Card,7,2931.0,212.0
895,B-26723,2023-12-09,2023,4,12,December,2023-12,1,1,James Jones,Dallas,Texas,Furniture,Sofas,COD,18,5322.0,1423.0
896,B-26224,2023-12-13,2023,4,12,December,2023-12,1,1,Juan Kelly,Miami,Florida,Electronics,Laptops,COD,11,5564.0,175.0
897,B-26224,2023-12-13,2023,4,12,December,2023-12,1,1,Juan Kelly,Miami,Florida,Electronics,Electronic Games,UPI,15,3953.0,1776.0
898,B-25970,2023-12-14,2023,4,12,December,2023-12,1,1,Kevin Cooper,Tampa,Florida,Furniture,Chairs,Debit Card,14,9132.0,3096.0
899,B-26157,2023-12-14,2023,4,12,December,2023-12,1,1,Sierra Rios,Orlando,Florida,Office Supplies,Paper,COD,4,6045.0,1606.0
900,B-26157,2023-12-14,2023,4,12,December,2023-12,1,1,Sierra Rios,Orlando,Florida,Office Supplies,Pens,COD,11,9337.0,554.0
901,B-26507,2023-12-16,2023,4,12,December,2023-12,1,1,Janet Guerrero,Rochester,New York,Furniture,Bookcases,COD,20,9895.0,1598.0
902,B-26537,2023-12-21,2023,4,12,December,2023-12,1,1,Tanya Walker,San Diego,California,Furniture,Tables,UPI,17,3260.0,207.0
903,B-26032,2023-12-24,2023,4,12,December,2023-12,1,1,Anna Ferguson,San Francisco,California,Electronics,Phones,COD,1,8346.0,1176.0
904,B-26032,2023-12-24,2023,4,12,December,2023-12,1,1,Anna Ferguson,San Francisco,California,Furniture,Tables,Debit Card,5,6218.0,1125.0
905,B-26032,2023-12-24,2023,4,12,December,2023-12,1,1,Anna Ferguson,San Francisco,California,Electronics,Printers,Credit Card,14,5167.0,253.0
906,B-26032,2023-12-24,2023,4,12,December,2023-12,1,1,Anna Ferguson,San Francisco,California,Furniture,Sofas,Debit Card,5,2799.0,1239.0
907,B-26938,2023-12-27,2023,4,12,December,2023-12,1,1,Erin Hernandez,Los Angeles,California,Furniture,Sofas,EMI,7,3281.0,471.0
908,B-26034,2023-12-28,2023,4,12,December,2023-12,1,1,Aaron Johnson,Rochester,New York,Furniture,Bookcases,Debit Card,18,9789.0,2071.0
909,B-26034,2023-12-28,2023,4,12,December,2023-12,1,1,Aaron Johnson,Rochester,New York,Electronics,Electronic Games,COD,8,9229.0,4090.0
910,B-26443,2023-12-28,2023,4,12,December,2023-12,1,1,Joseph Hooper,Buffalo,New York,Electronics,Printers,Debit Card,12,9869.0,4299.0
911,B-26904,2024-01-05,2024,1,1,January,2024-01,1,1,Terry Gilbert,Miami,Florida,Office Supplies,Paper,Debit Card,19,594.0,67.0
912,B-25364,2024-01-10,2024,1,1,January,2024-01,1,1,Alisha Saunders,San Francisco,California,Electronics,Laptops,EMI,13,8649.0,2631.0
913,B-26872,2024-01-13,2024,1,1,January,2024-01,1,1,Scott Gibbs,Los Angeles,California,Electronics,Phones,UPI,6,992.0,177.0
